__ctr_start,00100000
glGetRenderbufferParameteriv,0041570c
nngxGetVramEndAddr,00415844
nngxSetDisplayMode,00415884
nngxSetVSyncCallback,004158cc
nngxSwapBuffers,00415908
nngxlowSetBufferSwap,00415aa8
sys_P3DCallback,00415ae4
sys_PDC0Callback,00415b24
sys_PDC1Callback,00415b68
sys_PPFCallback,00415bb0
sys_PSC0Callback,00415bb4
sys_PSC1Callback,00415bb8
FUN_00415bbc,00415bbc
HandleNotification_00415be0,00415be0
FindPathRecursive,00415be8
nnMain,00415f74
nninitCallStaticInitializers,0041606c
nninitLocale,004160a0
nninitStartUp,004160ec
_fp_init,00416188
nninitSetup,00416194
Graph_ThreadEntry,00416208
FUN_004164dc,004164dc
nninitSystem,0041652c
GetHeapSize,00416544
GetAppMemorySize,00416554
GetUsingMemorySize,00416564
InitializeMemoryBlock,004165b8
InitializeAllocator,004165dc
FUN_00416608,00416608
nninitSetupDefaultWithoutSettingExitHandler,00416c50
_get_lc_numeric,00416c68
GetResourceLimit,00416cac
FUN_00416cc4,00416cc4
Title_Init,00416cd8
FUN_00416d54,00416d54
FUN_00416d58,00416d58
FUN_00416dc8,00416dc8
FUN_00416e18,00416e18
FUN_00416f48,00416f48
GameState_Init,00416f60
GameState_Update,00417014
FUN_00417034,00417034
FUN_0041706c,0041706c
FUN_00417188,00417188
FUN_0041721c,0041721c
v08,00417240
FUN_0041724c,0041724c
AutoClass3,00417438
FUN_00417458,00417458
FUN_0041749c,0041749c
FUN_004174ec,004174ec
AutoClass4,00417530
FUN_0041753c,0041753c
FUN_0041757c,0041757c
FUN_004175c8,004175c8
FUN_004175d4,004175d4
FUN_00417648,00417648
FUN_00417838,00417838
FUN_004178b8,004178b8
FUN_00417bcc,00417bcc
FUN_00417bf0,00417bf0
FUN_00417c80,00417c80
Initialize_00417c9c,00417c9c
SaveThreadLocalRegionAddress,00417cd8
InitializeStackMemory,00417cec
InitializeSharedMemory,00417d00
Initialize_00417d14,00417d14
Initialize_00417d2c,00417d2c
StartNotification,00417ea4
RegisterNotificationHandler,00417f7c
InitializeAllocator_00417fe0,00417fe0
FUN_004180a8,004180a8
FUN_00418198,00418198
InitializeConnect,004181ac
FUN_004184e8,004184e8
FUN_00418618,00418618
FUN_00418654,00418654
FUN_00418694,00418694
FUN_004186d4,004186d4
FUN_004186e4,004186e4
FUN_00418790,00418790
FUN_00418880,00418880
FUN_004188a8,004188a8
FUN_00418910,00418910
FUN_00418984,00418984
FUN_00418a58,00418a58
FUN_00418b10,00418b10
FUN_00418b88,00418b88
FUN_004198f0,004198f0
FUN_00419a0c,00419a0c
FUN_00419b9c,00419b9c
FUN_00419bb0,00419bb0
FUN_00419dd8,00419dd8
FUN_00419e18,00419e18
FUN_0041a144,0041a144
FUN_0041a1e0,0041a1e0
FUN_0041a2c0,0041a2c0
FUN_0041a334,0041a334
FUN_0041a354,0041a354
FUN_0041a384,0041a384
CreateAddressArbiter,0041a4a4
Title_Main,0041a4bc
Title_Destroy,0041a538
GameAlloc_Init,0041a5bc
ArenaImpl_GetSizes,0041a5cc
FUN_0041a67c,0041a67c
FUN_0041a6bc,0041a6bc
GameState_Destroy,0041a7f0
FUN_0041ac34,0041ac34
FUN_0041ac64,0041ac64
FUN_0041ac88,0041ac88
FUN_0041acc0,0041acc0
FUN_0041ae54,0041ae54
FUN_0041ae84,0041ae84
FUN_0041aec8,0041aec8
FUN_0041af08,0041af08
FUN_0041af88,0041af88
FUN_0041b1b4,0041b1b4
Initialize_0041b1fc,0041b1fc
FUN_0041b284,0041b284
FUN_0041b29c,0041b29c
MountRom,0041b45c
FUN_0041b4dc,0041b4dc
Initialize_0041b514,0041b514
GetGyroscope,0041b6a8
GetTouchPanel,0041b6b4
FUN_0041b6c0,0041b6c0
FUN_0041b7d8,0041b7d8
FUN_0041b7e4,0041b7e4
FUN_0041b7f0,0041b7f0
GyroscopeReader,0041b868
FUN_0041ba94,0041ba94
FUN_0041baa0,0041baa0
FUN_0041baac,0041baac
nninitSetupDaemons,0041bb28
SuspendScheduler,0041bb30
DispatcherThread,0041bb70
RegisterClient,0041bc98
EnableNotification,0041bcd4
FUN_0041bd10,0041bd10
SetAppletMode,0041bd40
SetInternalPriorities,0041bd54
InitializeWrapper,0041bd98
ThreadFunc,0041be2c
Initialize_0041c2ec,0041c2ec
GetLockHandle,0041c340
FUN_0041c3c8,0041c3c8
FUN_0041c4dc,0041c4dc
FUN_0041c778,0041c778
FUN_0041ce68,0041ce68
FUN_0041d0e4,0041d0e4
FUN_0041d184,0041d184
FUN_0041d3c4,0041d3c4
FUN_0041d3f8,0041d3f8
FUN_0041decc,0041decc
FUN_0041e61c,0041e61c
FUN_0041e944,0041e944
FUN_0041ec2c,0041ec2c
FUN_0041ef10,0041ef10
FUN_0041ef38,0041ef38
FUN_0041ef58,0041ef58
FUN_0041ef94,0041ef94
FUN_0041f024,0041f024
FUN_0041f0b4,0041f0b4
FUN_0041f2e4,0041f2e4
FUN_0041f348,0041f348
glCreateProgram,0041f360
glCreateShader,0041f498
glLinkProgram,0041f5dc
glShaderBinary,00420f58
Copy_int_int_,004220c8
Invoke_int_,004220d8
Destroy_int_,004220e4
FUN_004220e8,004220e8
CreateThread,00422180
SleepThread,004221a4
FUN_004221ac,004221ac
FUN_00422274,00422274
FUN_00422294,00422294
FUN_004222a0,004222a0
FUN_004222f8,004222f8
FUN_00422488,00422488
FUN_004224b8,004224b8
FUN_004224e8,004224e8
FUN_00422524,00422524
FUN_00422554,00422554
FUN_00422598,00422598
FUN_004225e8,004225e8
FUN_0042276c,0042276c
FUN_00422784,00422784
FUN_0042279c,0042279c
FUN_004227e8,004227e8
FUN_00422874,00422874
FUN_004228a0,004228a0
FUN_004228a8,004228a8
FUN_004228b0,004228b0
FUN_004228b8,004228b8
FUN_004228c0,004228c0
FUN_004228c8,004228c8
FUN_004228ec,004228ec
Initialize_00422a3c,00422a3c
TryDeleteFile,00422a64
OpenRom,00422ad4
GetGlobalFileSystemBase,00422c8c
RegisterGlobalFileSystemBase,00422cd0
NoParameterFunc,00422ce0
AllocateFromMemoryBlockSpace,00422ce4
GetRegion,00422d00
Initialize_00422d20,00422d20
LoadDefaultComponent,00422dfc
Throw,00422e80
CreateHeap,00423010
Reset,004230a4
GyroscopeStatus,00423218
GetIPCHandles,0042321c
EnableGyroscopeLow,00423298
FUN_004232c8,004232c8
Initialize_00423490,00423490
ReceiveNotification,00423578
FUN_004235b8,004235b8
ReceiveCallbackForCommands,00423710
SetReceiveCallback,00423ae4
SleepSystem,00423b3c
InquireNotification,00423b74
FUN_00423bbc,00423bbc
FUN_00423de0,00423de0
FUN_00423e48,00423e48
FUN_00423f54,00423f54
FUN_00423ff8,00423ff8
FUN_00424300,00424300
FUN_00424bfc,00424bfc
FUN_00424cb4,00424cb4
FUN_00424efc,00424efc
FUN_00425140,00425140
FUN_00425298,00425298
FUN_00425300,00425300
FUN_004258ec,004258ec
FUN_004258fc,004258fc
FUN_0042590c,0042590c
FUN_00425ab4,00425ab4
FUN_00426748,00426748
FUN_004267a0,004267a0
FUN_004267b4,004267b4
FUN_00426870,00426870
FUN_00426b74,00426b74
FUN_00426c80,00426c80
FUN_00426e48,00426e48
FUN_00427014,00427014
FUN_004272fc,004272fc
FUN_00427424,00427424
FUN_004275c0,004275c0
FUN_004276ec,004276ec
FUN_004277b8,004277b8
FUN_00427a18,00427a18
FUN_00427a70,00427a70
FUN_00427c80,00427c80
FUN_00427ca8,00427ca8
FUN_00427cc0,00427cc0
FUN_00428924,00428924
FUN_004289b8,004289b8
FUN_00428ad0,00428ad0
FUN_00428c8c,00428c8c
FUN_00428cbc,00428cbc
FUN_00428e98,00428e98
FUN_004294fc,004294fc
FUN_00429544,00429544
FUN_00429600,00429600
FUN_00429784,00429784
FUN_00429a24,00429a24
FUN_00429ba0,00429ba0
FUN_00429cd8,00429cd8
FUN_00429e94,00429e94
FUN_0042a018,0042a018
FUN_0042a0cc,0042a0cc
FUN_0042a254,0042a254
FUN_0042a278,0042a278
FUN_0042a300,0042a300
FUN_0042a540,0042a540
FUN_0042a7a0,0042a7a0
FUN_0042a7b0,0042a7b0
FUN_0042b194,0042b194
FUN_0042b58c,0042b58c
FUN_0042b848,0042b848
FUN_0042b9d0,0042b9d0
FUN_0042bf00,0042bf00
FUN_0042c0a4,0042c0a4
FUN_0042c674,0042c674
FUN_0042c964,0042c964
FUN_0042cb30,0042cb30
FUN_0042cb48,0042cb48
FUN_0042cba4,0042cba4
FUN_0042cba8,0042cba8
FUN_0042cbe8,0042cbe8
FUN_0042cce8,0042cce8
FUN_0042cd38,0042cd38
FUN_0042d0c0,0042d0c0
FUN_0042d9f0,0042d9f0
FUN_0042dab0,0042dab0
FUN_0042dac8,0042dac8
FUN_0042dd84,0042dd84
FUN_0042df18,0042df18
FUN_0042f584,0042f584
FUN_0042f794,0042f794
FUN_0042f96c,0042f96c
FUN_0042f984,0042f984
FUN_004338c8,004338c8
FUN_00433a90,00433a90
FUN_00434c5c,00434c5c
FUN_00434d50,00434d50
FUN_00434d74,00434d74
sqrtf,00434ed4
FUN_00434f24,00434f24
FUN_00434f50,00434f50
Copy_void_*____void_*____,0043508c
Invoke_void_*____,0043509c
Destroy_void_*____,004350a8
CallDestructorAndExit,004350ac
_printf_input_char,004350d4
_printf_char_common,004350e8
_sputc,0043512c
Opening_Main,00435140
Opening_Destroy,004351b8
FUN_00435250,00435250
Gameplay_Init,004352f0
Initialize_00435634,00435634
TryReadFile,00435a2c
AllocateBuffer,00435adc
ContentRomFsArchive,00435c30
OpenSpecialArchiveRaw,00435cfc
Initialize_00435dc8,00435dc8
ControlArchive,00435dfc
TrySetSize_00435e60,00435e60
TryWrite_00435eb4,00435eb4
ClearAllSlots,00435f68
GetConfig,00435f8c
GetConfig_00435f90,00435f90
SecureInfoGetRegion,00435fd8
RegisterSleepWakeUpCallback,00436018
Awake,00436070
Throw_0043608c,0043608c
FUN_004360c4,004360c4
FUN_00436218,00436218
FUN_00436228,00436228
NNSi_FndInitHeapHead,0043624c
FUN_00436304,00436304
FillMemory32,00436314
CalculateDirection,00436354
ResetZeroDriftMode,0043654c
ResetAxisRotationMatrix_0043657c,0043657c
InitializeCalibrationData,00436690
ReviseDirection_Acceleration,004367dc
FUN_00436c98,00436c98
Read_00436d18,00436d18
Transform,00436f3c
EnableAccelerometer,004370b0
Initialize_004370e0,004370e0
Initialize_00437124,00437124
OrderToWaitForFinalize_0043722c,0043722c
Sleep_00437268,00437268
WakeUp_004372bc,004372bc
IsToCallShutdownCallback,00437388
ClearShutdownCallbackFlag,00437398
IsToCallPowerButtonCallback,004373ac
ProcessSleepAcceptedCommand,004373bc
ClearPowerButtonCallbackFlag,00437494
Register,004374a8
ClearSleepSysState,00437660
ClearAbsoluteHomeButtonState,00437674
Glance,00437688
FUN_00437764,00437764
FUN_0043786c,0043786c
FUN_0043794c,0043794c
FUN_00437af0,00437af0
FUN_00437b98,00437b98
FUN_00437d30,00437d30
FUN_00437dcc,00437dcc
FUN_00437e70,00437e70
FUN_00437ff4,00437ff4
FUN_00438060,00438060
FUN_004380f8,004380f8
FUN_004381f4,004381f4
FUN_00438220,00438220
FUN_0043835c,0043835c
FUN_004383c8,004383c8
FUN_00438410,00438410
FUN_00438500,00438500
FUN_00438524,00438524
FUN_00438530,00438530
FUN_004385e0,004385e0
FUN_00438720,00438720
FUN_00438964,00438964
FUN_00438c38,00438c38
FUN_00438f00,00438f00
FUN_00439114,00439114
FUN_00439290,00439290
FUN_004392a8,004392a8
FUN_0043ac88,0043ac88
FUN_0043ae94,0043ae94
FUN_0043bc10,0043bc10
FUN_0043bdc4,0043bdc4
FUN_0043bdfc,0043bdfc
FUN_0043c018,0043c018
FUN_0043c0e4,0043c0e4
FUN_0043c104,0043c104
FUN_0043c1ec,0043c1ec
FUN_0043c230,0043c230
FUN_0043c36c,0043c36c
FUN_0043c4a0,0043c4a0
FUN_0043c590,0043c590
FUN_0043c67c,0043c67c
FUN_0043c7d0,0043c7d0
FUN_0043c8b8,0043c8b8
FUN_0043d458,0043d458
FUN_0043da14,0043da14
FUN_0043dd94,0043dd94
FUN_0043df30,0043df30
FUN_0043e068,0043e068
FUN_0043e200,0043e200
FUN_0043e220,0043e220
FUN_0043e3c0,0043e3c0
FUN_0043e994,0043e994
FUN_0043f0ec,0043f0ec
FUN_0043f734,0043f734
FUN_0043f990,0043f990
FUN_0043fc80,0043fc80
FUN_0043fcbc,0043fcbc
FUN_004401a8,004401a8
FUN_004407a4,004407a4
FUN_00440aa4,00440aa4
FUN_00440d4c,00440d4c
FUN_00440ff4,00440ff4
FUN_00441108,00441108
FUN_00441634,00441634
FUN_00441638,00441638
FUN_00441658,00441658
FUN_00441668,00441668
FUN_004416c4,004416c4
FUN_00441a88,00441a88
FUN_00441f08,00441f08
FUN_00441f74,00441f74
FUN_00441f84,00441f84
FUN_00441fcc,00441fcc
FUN_00441fdc,00441fdc
FUN_00442134,00442134
FUN_00442154,00442154
FUN_004421e8,004421e8
FUN_00442274,00442274
FUN_004422a0,004422a0
FUN_004422e0,004422e0
FUN_00442490,00442490
FUN_00442634,00442634
FUN_0044281c,0044281c
FUN_00442a94,00442a94
FUN_00442d98,00442d98
FUN_00442f18,00442f18
FUN_00443184,00443184
FUN_00443410,00443410
FUN_00443590,00443590
FUN_004439a4,004439a4
FUN_0044423c,0044423c
FUN_00444544,00444544
FUN_0044481c,0044481c
FUN_00444a90,00444a90
FUN_00444c9c,00444c9c
FUN_00444cb8,00444cb8
FUN_00444ce0,00444ce0
FUN_00444e04,00444e04
FUN_00444e20,00444e20
FUN_00445088,00445088
FUN_00445298,00445298
FUN_004453c8,004453c8
FUN_00445688,00445688
FUN_00446a50,00446a50
FUN_00446af0,00446af0
FUN_00446e78,00446e78
FUN_00446f9c,00446f9c
FUN_00446fc4,00446fc4
FUN_00447050,00447050
FUN_00447128,00447128
FUN_00447150,00447150
FUN_0044735c,0044735c
FUN_00447534,00447534
FUN_00447550,00447550
FUN_004476b8,004476b8
FUN_00447748,00447748
FUN_00447844,00447844
FUN_004479e0,004479e0
FUN_00447a8c,00447a8c
ThreadStart,00447f48
ExitThread,00447f84
_ll_udiv,00447f8c
_mbrtowc,0044827c
FUN_004482dc,004482dc
FUN_004482e8,004482e8
FUN_004482f8,004482f8
FUN_00448308,00448308
FUN_0044841c,0044841c
Gameplay_Init_004484c0,004484c0
FUN_004487f0,004487f0
FUN_004489f8,004489f8
FUN_00448bb4,00448bb4
FUN_00448c68,00448c68
FUN_00448c88,00448c88
FUN_00448e38,00448e38
FUN_00448ec8,00448ec8
FUN_00448f0c,00448f0c
FUN_00448fb4,00448fb4
Gameplay_SpawnScene,00449048
Gameplay_InitScene,004490d8
Gameplay_Main,00449238
FUN_00449420,00449420
FUN_004499b0,004499b0
Sram_InitDebugSave,00449a18
FUN_00449dbc,00449dbc
Opening_Null,00449f14
TryWriteFile,00449f18
TrySetFileSize,00449fcc
OpenArchive,00449fec
Initialize_0044a04c,0044a04c
Finalize_0044a114,0044a114
SetSemaphoreEventMask,0044a1a8
GetSemaphoreEventHandle,0044a1d4
GetHeadphoneStatus_0044a200,0044a200
AppendListObject,0044a238
FUN_0044a2a0,0044a2a0
FUN_0044a48c,0044a48c
SetAxisRotationMatrix,0044a4cc
DisableAccelerometer,0044a4f8
GetGyroscopeLowCalibrateParam,0044a528
GetGyroscopeLowRawToDpsCoefficient,0044a570
ForceUpdateParams_0044a5b0,0044a5b0
FUN_0044a5e0,0044a5e0
Initialize_0044a5fc,0044a5fc
ForceUpdateParams_0044a6ec,0044a6ec
FUN_0044a740,0044a740
Initialize_0044a788,0044a788
InitializeParam,0044a7cc
ForceUpdateParams_0044a8f0,0044a8f0
SetSoundOutputMode_0044a9a4,0044a9a4
SetIsHeadsetConnected_0044a9d8,0044a9d8
FUN_0044a9e4,0044a9e4
InitializeVariables,0044a9f0
Finalize_0044aca0,0044aca0
FUN_0044ae48,0044ae48
FinalizeClientThread,0044af80
ReplySleepNotificationCompleteToManager,0044b030
SendParameter,0044b0b0
CancelParameter_0044b108,0044b108
GlanceParameter,0044b168
ReplySleepQuery,0044b204
FUN_0044b248,0044b248
FUN_0044b3d0,0044b3d0
FUN_0044b46c,0044b46c
FUN_0044b4c0,0044b4c0
FUN_0044b4f0,0044b4f0
FUN_0044b520,0044b520
FUN_0044b540,0044b540
FUN_0044b570,0044b570
FUN_0044b584,0044b584
FUN_0044b5a0,0044b5a0
FUN_0044b6ec,0044b6ec
FUN_0044b85c,0044b85c
FUN_0044b9ac,0044b9ac
FUN_0044baf4,0044baf4
FUN_0044bb0c,0044bb0c
FUN_0044bb48,0044bb48
FUN_0044bd34,0044bd34
FUN_0044c2e0,0044c2e0
FUN_0044c648,0044c648
FUN_0044c74c,0044c74c
FUN_0044c75c,0044c75c
FUN_0044c89c,0044c89c
FUN_0044c94c,0044c94c
FUN_0044c9ac,0044c9ac
FUN_0044c9bc,0044c9bc
FUN_0044cac0,0044cac0
FUN_0044caec,0044caec
FUN_0044cb84,0044cb84
FUN_0044cba4,0044cba4
FUN_0044cbb8,0044cbb8
FUN_0044ce70,0044ce70
FUN_0044d11c,0044d11c
FUN_0044d438,0044d438
FUN_0044d548,0044d548
FUN_0044d5e4,0044d5e4
FUN_0044d778,0044d778
_get_lc_ctype,0044d914
Copy_u32_u32_,0044d958
FUN_0044d968,0044d968
dtor_0044da30,0044da30
FUN_0044da54,0044da54
FUN_0044da6c,0044da6c
_printf_int_common,0044da84
_printf_input_wchar,0044dbb4
_printf_wchar_common,0044dbc8
_snwputc,0044dc0c
__rt_udiv10,0044dc24
Effect_InitContext,0044dc50
FUN_0044dcf0,0044dcf0
FUN_0044ddbc,0044ddbc
FUN_0044df5c,0044df5c
FUN_0044df70,0044df70
FUN_0044e028,0044e028
FUN_0044e034,0044e034
Opening_Init,0044e05c
FUN_0044e0b4,0044e0b4
Gameplay_Destroy,0044e290
Gameplay_Destroy_0044e2b0,0044e2b0
Actor_InitContext,0044e7a0
FUN_0044efec,0044efec
Cutscene_HandleConditionalTriggers,0044f0c4
FUN_0044f288,0044f288
FUN_0044f36c,0044f36c
BossRush_Init,0044f630
FUN_0044f7b0,0044f7b0
LightContext_Init,0044fa44
FUN_0044fab8,0044fab8
Sram_OpenSave,0044fbd4
FUN_0044ff04,0044ff04
FUN_0044ff18,0044ff18
FUN_00450b00,00450b00
FUN_00450b40,00450b40
Quake_Init,00451680
CollisionCheck_InitContext,004516c4
FUN_00451798,00451798
Interface_SetSceneRestrictions,004517bc
GameState_Realloc,004518ec
Object_InitBank,00451990
FUN_00451a4c,00451a4c
FUN_00451a68,00451a68
FUN_00451c10,00451c10
FUN_00451c90,00451c90
FUN_00451cd8,00451cd8
FUN_00452018,00452018
FUN_00452060,00452060
FUN_00452220,00452220
FUN_004522c4,004522c4
FUN_00452348,00452348
FUN_00452358,00452358
FUN_00452368,00452368
Gameplay_Update,0045238c
FUN_0045243c,0045243c
FUN_0045257c,0045257c
FUN_00452914,00452914
FUN_00452b20,00452b20
FUN_00452ee4,00452ee4
FUN_00452fd4,00452fd4
FUN_00453050,00453050
FUN_00453120,00453120
FUN_00453390,00453390
FUN_004533a4,004533a4
FUN_00453440,00453440
FUN_00453488,00453488
FUN_004534a4,004534a4
FUN_004534bc,004534bc
FUN_004534e0,004534e0
FUN_004535b8,004535b8
FUN_00453684,00453684
TrySetPosition,00453744
RecvDataIsReady,004537e4
SetSemaphoreMask,00453818
GetSemaphoreEventHandle_00453850,00453850
RecvData,00453884
FUN_004538b8,004538b8
SetMasterVolume_00453b20,00453b20
FUN_00453b40,00453b40
FUN_00453b48,00453b48
FUN_00453bd8,00453bd8
MakeCompressorTable,00453bf8
SetIsHeadsetConnected_00453e2c,00453e2c
SetSurroundSpeakerPosition,00453e74
SetIsApplyBugFixFor5msDelay,00453ed0
nngxlowReadHWRegs,00453f18
ReadHWRegs,00453f1c
FlushDataCache,00453f44
ReplySleepNotificationComplete,00453f78
FUN_00453fb0,00453fb0
FUN_00453fcc,00453fcc
FUN_00454028,00454028
FUN_00454054,00454054
FUN_00454068,00454068
FUN_00454194,00454194
FUN_004541dc,004541dc
FUN_00454430,00454430
FUN_004545e8,004545e8
FUN_0045463c,0045463c
FUN_004546f4,004546f4
FUN_00454760,00454760
FUN_004547bc,004547bc
FUN_00454858,00454858
FUN_00454914,00454914
FUN_00454a1c,00454a1c
FUN_00454a64,00454a64
FUN_00454acc,00454acc
FUN_00454c98,00454c98
FUN_00454dec,00454dec
FUN_00454f4c,00454f4c
FUN_00454f7c,00454f7c
FUN_004552a0,004552a0
FUN_00455460,00455460
FUN_004554c4,004554c4
FUN_0045552c,0045552c
FUN_004558e4,004558e4
FUN_0045596c,0045596c
FUN_00455d70,00455d70
FUN_00455d84,00455d84
FUN_00455f18,00455f18
FUN_0045621c,0045621c
FUN_0045626c,0045626c
FUN_00456280,00456280
FUN_00456294,00456294
FUN_004562c8,004562c8
FUN_00456344,00456344
FUN_004563d4,004563d4
FUN_004568fc,004568fc
FUN_00456974,00456974
FUN_0045698c,0045698c
FUN_0045699c,0045699c
FUN_004569cc,004569cc
FUN_004569e8,004569e8
FUN_00456bb8,00456bb8
FUN_00456e44,00456e44
FUN_00456e70,00456e70
FUN_00456e84,00456e84
FUN_00456ed0,00456ed0
FUN_00456f64,00456f64
FUN_00456f74,00456f74
FUN_0045700c,0045700c
GetSystemTick,0045719c
FUN_004571a8,004571a8
Map_Init,004572f8
FUN_004574f8,004574f8
FUN_004577a8,004577a8
FUN_00457a58,00457a58
FUN_00457aec,00457aec
FUN_00458440,00458440
FUN_004584ac,004584ac
FUN_00458758,00458758
FUN_0045876c,0045876c
FUN_00458a74,00458a74
FUN_00458aa0,00458aa0
FUN_004590f8,004590f8
FUN_004592d0,004592d0
FUN_0045943c,0045943c
FUN_004594c0,004594c0
FUN_004596b0,004596b0
FUN_0045999c,0045999c
FUN_00459f6c,00459f6c
GameAlloc_Free,0045a044
FUN_0045a07c,0045a07c
FUN_0045acac,0045acac
FUN_0045b6dc,0045b6dc
FUN_0045b6f4,0045b6f4
FUN_0045b8dc,0045b8dc
FUN_0045b990,0045b990
FUN_0045bfc4,0045bfc4
FUN_0045c23c,0045c23c
FUN_0045c5a0,0045c5a0
FUN_0045c5f0,0045c5f0
FUN_0045c84c,0045c84c
BossRush_Update,0045cad8
FUN_0045cd50,0045cd50
FUN_0045ce8c,0045ce8c
FUN_0045cea4,0045cea4
FUN_0045d018,0045d018
FUN_0045dc14,0045dc14
CollisionCheck_DestroyContext,0045dd24
FUN_0045dd30,0045dd30
FUN_0045f064,0045f064
BossRush_Destroy,0045f114
Inventory_SwapAgeEquipment,0045f1c8
FUN_0045f518,0045f518
FUN_0045f848,0045f848
FUN_0045fb14,0045fb14
FUN_0045fc60,0045fc60
Effect_DeleteAll,0045fce8
Object_Clear,0045fda0
FUN_0045fe08,0045fe08
ActorOverlayTable_Init,0045fe74
FUN_0045fe8c,0045fe8c
FUN_0045fe90,0045fe90
FUN_00460474,00460474
FUN_0046051c,0046051c
CollisionCheck_AT,00460528
EffectSs_ClearAll,004606d8
FUN_00460810,00460810
FUN_00460858,00460858
FUN_00460a70,00460a70
FUN_00460b18,00460b18
FUN_00460b1c,00460b1c
FUN_00460b68,00460b68
FUN_00460e54,00460e54
FUN_00460e74,00460e74
FUN_00460e78,00460e78
FUN_00460f8c,00460f8c
FUN_00460f90,00460f90
FUN_00460fa0,00460fa0
FUN_00460fcc,00460fcc
FUN_00460fd0,00460fd0
FUN_00461018,00461018
FUN_004611e8,004611e8
Actor_UpdateAll,00461324
FUN_004618e4,004618e4
FUN_00461ec4,00461ec4
FUN_0046225c,0046225c
FUN_0046234c,0046234c
ShrinkWindow_Destroy,00462354
FUN_00462368,00462368
FUN_00462370,00462370
FUN_00462380,00462380
FUN_00462384,00462384
FUN_0046238c,0046238c
FUN_004623b0,004623b0
FUN_004623f0,004623f0
FUN_0046245c,0046245c
FUN_004625a8,004625a8
FUN_00462930,00462930
FUN_00462998,00462998
FUN_004629c4,004629c4
FUN_00462a98,00462a98
FUN_00462ab4,00462ab4
FUN_00462ad4,00462ad4
FUN_00463244,00463244
FUN_0046328c,0046328c
HealthMeter_Init,0046343c
FUN_00463510,00463510
FUN_00463524,00463524
FUN_00463cf8,00463cf8
FUN_0046421c,0046421c
FUN_00464488,00464488
FUN_00464730,00464730
FUN_004647f0,004647f0
FUN_00464ae0,00464ae0
FUN_00464b0c,00464b0c
FUN_00464d8c,00464d8c
FUN_00464dcc,00464dcc
FUN_00464e10,00464e10
FUN_00465134,00465134
FUN_00465170,00465170
FUN_004651e8,004651e8
FUN_004651f4,004651f4
FUN_004652e4,004652e4
FUN_0046534c,0046534c
FUN_00465444,00465444
FUN_00465514,00465514
FUN_00465a80,00465a80
FUN_00465b34,00465b34
Finalize_00465d48,00465d48
FormatSaveData,00465d54
SetSemaphore_00465db4,00465db4
RecvDataIsReady_00465dec,00465dec
WriteProcessPipe_00465e34,00465e34
ReadPipeIfPossible_00465e78,00465e78
ConvertProcessAddressFromDspDram_00465ee8,00465ee8
RecvData_00465f28,00465f28
DestroyHeap,00465f70
NNSi_FndFinalizeHeap,00465f74
FUN_00465fe0,00465fe0
FUN_00465fec,00465fec
FUN_00466148,00466148
FUN_00466170,00466170
FUN_004662b4,004662b4
SetMasterVolume_00466310,00466310
ReadHWRegs_00466330,00466330
FUN_004663bc,004663bc
ReplySleepQuery_004663f4,004663f4
ProcessPowerButton,00466420
ClearHomeButtonState,004664e8
GetSleepNotificationState,0046650c
IsExpectedToProcessHomeButton,0046651c
ProcessHomeButton,0046653c
GetPowerButtonState,004665e8
PrepareCore,004665f8
CloseCore,00466608
FUN_00466620,00466620
FUN_00466720,00466720
FUN_00466798,00466798
FUN_00466864,00466864
FUN_004668f8,004668f8
FUN_004669cc,004669cc
FUN_00466a1c,00466a1c
FUN_00466c8c,00466c8c
FUN_00466ca8,00466ca8
FUN_00466cf8,00466cf8
FUN_00466d38,00466d38
FUN_00466e0c,00466e0c
FUN_00466e80,00466e80
FUN_00466ee0,00466ee0
FUN_00466f1c,00466f1c
FUN_00466f28,00466f28
FUN_00466f58,00466f58
FUN_00467068,00467068
FUN_004670e4,004670e4
FUN_004673c0,004673c0
FUN_00467684,00467684
FUN_00467c20,00467c20
FUN_00467ce0,00467ce0
FUN_00467fa8,00467fa8
FUN_00468280,00468280
FUN_00468328,00468328
FUN_0046837c,0046837c
FUN_004686d0,004686d0
FUN_00468920,00468920
FUN_00468c44,00468c44
FUN_00468da8,00468da8
FUN_00468e90,00468e90
FUN_00468f7c,00468f7c
FUN_00468fbc,00468fbc
FUN_00469590,00469590
FUN_00469704,00469704
FUN_004698a0,004698a0
FUN_00469b50,00469b50
FUN_00469e64,00469e64
FUN_0046a160,0046a160
FUN_0046a2e4,0046a2e4
FUN_0046a49c,0046a49c
FUN_0046a738,0046a738
FUN_0046aa44,0046aa44
FUN_0046aa80,0046aa80
FUN_0046aabc,0046aabc
FUN_0046ac10,0046ac10
FUN_0046ac60,0046ac60
FUN_0046ac98,0046ac98
FUN_0046b0e4,0046b0e4
FUN_0046b0f4,0046b0f4
FUN_0046b534,0046b534
FUN_0046b974,0046b974
FUN_0046b9a0,0046b9a0
FUN_0046ba4c,0046ba4c
FUN_0046ba74,0046ba74
FUN_0046bc38,0046bc38
FUN_0046bd5c,0046bd5c
__fbv_validateFBValidator,0046bd6c
__shv_partialValidateShaderValidator,0046c1e4
__txv_validateTextureValidator,0046fa2c
FUN_0046fcf8,0046fcf8
FUN_00470030,00470030
FUN_00470048,00470048
FUN_00470070,00470070
vldtr_validateOthers,00470088
